method,game,seed,bin,return
Harmony,private_eye,2,16,4063.0
Harmony,private_eye,2,17,3762.0
Harmony,private_eye,2,18,2227.0
Harmony,private_eye,2,19,4766.5
Harmony,private_eye,3,0,36.0
Harmony,private_eye,3,1,-100.0
Harmony,private_eye,3,2,1550.0
Harmony,private_eye,3,3,-906.5
Harmony,private_eye,3,4,4239.0
Harmony,private_eye,3,5,4148.0
Harmony,private_eye,3,6,4527.0
Harmony,private_eye,3,7,2162.0
Harmony,private_eye,3,8,-427.5
Harmony,private_eye,3,9,-475.0
Harmony,private_eye,3,10,1650.0
Harmony,private_eye,3,11,2062.0
Harmony,private_eye,3,12,2182.5
Harmony,private_eye,3,13,4557.0
Harmony,private_eye,3,14,-450.0
Harmony,private_eye,3,15,4063.0
Harmony,private_eye,3,16,1634.5
Harmony,private_eye,3,17,4000.0
Harmony,private_eye,3,18,2263.5
Harmony,private_eye,3,19,4074.0
Harmony,private_eye,4,0,0.0
Harmony,private_eye,4,1,-450.0
Harmony,private_eye,4,2,-463.5
Harmony,private_eye,4,3,0.0
Harmony,private_eye,4,4,0.0
Harmony,private_eye,4,5,17.0
Harmony,private_eye,4,6,0.0
Harmony,private_eye,4,7,0.0
Harmony,private_eye,4,8,-69.0
Harmony,private_eye,4,9,-273.0
Harmony,private_eye,4,10,0.0
Harmony,private_eye,4,11,-500.0
Harmony,private_eye,4,12,0.0
Harmony,private_eye,4,13,0.0
Harmony,private_eye,4,14,0.0
Harmony,private_eye,4,15,0.0
Harmony,private_eye,4,16,100.0
Harmony,private_eye,4,17,50.0
Harmony,private_eye,4,18,100.0
Harmony,private_eye,4,19,100.0
Harmony,private_eye,5,0,100.0
Harmony,private_eye,5,1,140.0
Harmony,private_eye,5,2,1561.0
Harmony,private_eye,5,3,-941.0
Harmony,private_eye,5,4,4088.0
Harmony,private_eye,5,5,4038.5
Harmony,private_eye,5,6,4383.0
Harmony,private_eye,5,7,4043.0
Harmony,private_eye,5,8,50.0
Harmony,private_eye,5,9,2326.5
Harmony,private_eye,5,10,2082.0
Harmony,private_eye,5,11,1672.0
Harmony,private_eye,5,12,4400.5
Harmony,private_eye,5,13,4444.0
Harmony,private_eye,5,14,3899.0
Harmony,private_eye,5,15,3895.0
Harmony,private_eye,5,16,7169.5
Harmony,private_eye,5,17,3533.5
Harmony,private_eye,5,18,3502.0
Harmony,private_eye,5,19,3546.0
Harmony,qbert,0,0,121.66666666666667
Harmony,qbert,0,1,89.0625
Harmony,qbert,0,2,217.1875
Harmony,qbert,0,3,305.0
Harmony,qbert,0,4,328.125
Harmony,qbert,0,5,319.11764705882354
Harmony,qbert,0,6,350.0
Harmony,qbert,0,7,378.84615384615387
Harmony,qbert,0,8,376.9230769230769
Harmony,qbert,0,9,398.0769230769231
Harmony,qbert,0,10,398.0769230769231
Harmony,qbert,0,11,407.6923076923077
Harmony,qbert,0,12,425.0
Harmony,qbert,0,13,420.8333333333333
Harmony,qbert,0,14,431.25
Harmony,qbert,0,15,414.5833333333333
Harmony,qbert,0,16,459.09090909090907
Harmony,qbert,0,17,438.46153846153845
Harmony,qbert,0,18,515.9090909090909
Harmony,qbert,0,19,475.0
Harmony,qbert,2,0,123.33333333333333
Harmony,qbert,2,1,122.05882352941177
Harmony,qbert,2,2,262.5
Harmony,qbert,2,3,271.875
Harmony,qbert,2,4,323.2142857142857
Harmony,qbert,2,5,285.0
Harmony,qbert,2,6,310.7142857142857
Harmony,qbert,2,7,345.0
Harmony,qbert,2,8,332.14285714285717
Harmony,qbert,2,9,405.35714285714283
Harmony,qbert,2,10,563.6363636363636
Harmony,qbert,2,11,706.25
Harmony,qbert,2,12,700.0
Harmony,qbert,2,13,672.7272727272727
Harmony,qbert,2,14,719.4444444444445
Harmony,qbert,2,15,707.5
Harmony,qbert,2,16,887.5
Harmony,qbert,2,17,762.5
Harmony,qbert,2,18,1036.111111111111
Harmony,qbert,2,19,985.7142857142857
Harmony,qbert,3,0,169.64285714285714
Harmony,qbert,3,1,110.9375
Harmony,qbert,3,2,196.42857142857142
Harmony,qbert,3,3,282.8125
Harmony,qbert,3,4,304.6875
Harmony,qbert,3,5,389.2857142857143
Harmony,qbert,3,6,322.9166666666667
Harmony,qbert,3,7,313.3333333333333
Harmony,qbert,3,8,315.0
Harmony,qbert,3,9,329.6875
Harmony,qbert,3,10,343.3333333333333
Harmony,qbert,3,11,398.0769230769231
Harmony,qbert,3,12,395.0
Harmony,qbert,3,13,492.5
Harmony,qbert,3,14,437.5
Harmony,qbert,3,15,475.0
Harmony,qbert,3,16,497.5
Harmony,qbert,3,17,497.22222222222223
Harmony,qbert,3,18,509.375
Harmony,qbert,3,19,1947.2222222222222
Harmony,qbert,4,0,314.5833333333333
Harmony,qbert,4,1,128.125
Harmony,qbert,4,2,239.28571428571428
Harmony,qbert,4,3,328.3333333333333
Harmony,qbert,4,4,289.2857142857143
Harmony,qbert,4,5,333.92857142857144
Harmony,qbert,4,6,426.7857142857143
Harmony,qbert,4,7,478.84615384615387
Harmony,qbert,4,8,688.6363636363636
Harmony,qbert,4,9,637.5
Harmony,qbert,4,10,845.0
Harmony,qbert,4,11,852.7777777777778
Harmony,qbert,4,12,775.0
Harmony,qbert,4,13,711.3636363636364
Harmony,qbert,4,14,686.1111111111111
Harmony,qbert,4,15,872.2222222222222
Harmony,qbert,4,16,727.7777777777778
Harmony,qbert,4,17,843.75
Harmony,qbert,4,18,927.7777777777778
Harmony,qbert,4,19,1037.5
Harmony,qbert,5,0,220.0
Harmony,qbert,5,1,104.6875
Harmony,qbert,5,2,203.57142857142858
Harmony,qbert,5,3,336.6666666666667
Harmony,qbert,5,4,289.0625
Harmony,qbert,5,5,340.625
Harmony,qbert,5,6,342.1875
Harmony,qbert,5,7,376.5625
Harmony,qbert,5,8,357.14285714285717
Harmony,qbert,5,9,444.64285714285717
Harmony,qbert,5,10,618.75
Harmony,qbert,5,11,665.0
Harmony,qbert,5,12,665.0
Harmony,qbert,5,13,677.2727272727273
Harmony,qbert,5,14,665.0
Harmony,qbert,5,15,679.5454545454545
Harmony,qbert,5,16,744.4444444444445
Harmony,qbert,5,17,694.4444444444445
Harmony,qbert,5,18,828.125
Harmony,qbert,5,19,753.125
Harmony,road_runner,0,0,15.384615384615385
Harmony,road_runner,0,1,284.61538461538464
Harmony,road_runner,0,2,700.0
Harmony,road_runner,0,3,1066.6666666666667
Harmony,road_runner,0,4,966.6666666666666
Harmony,road_runner,0,5,966.6666666666666
Harmony,road_runner,0,6,940.0
Harmony,road_runner,0,7,916.6666666666666
Harmony,road_runner,0,8,900.0
Harmony,road_runner,0,9,950.0
Harmony,road_runner,0,10,1814.2857142857142
Harmony,road_runner,0,11,1680.0
Harmony,road_runner,0,12,2575.0
Harmony,road_runner,0,13,6128.571428571428
Harmony,road_runner,0,14,6100.0
Harmony,road_runner,0,15,7442.857142857143
Harmony,road_runner,0,16,14020.0
Harmony,road_runner,0,17,12120.0
Harmony,road_runner,0,18,14040.0
Harmony,road_runner,0,19,15600.0
Harmony,road_runner,2,0,0.0
Harmony,road_runner,2,1,1027.2727272727273
Harmony,road_runner,2,2,936.3636363636364
Harmony,road_runner,2,3,1214.2857142857142
Harmony,road_runner,2,4,1491.6666666666667
Harmony,road_runner,2,5,2454.5454545454545
Harmony,road_runner,2,6,2350.0
Harmony,road_runner,2,7,3277.777777777778
Harmony,road_runner,2,8,3512.5
Harmony,road_runner,2,9,5733.333333333333
Harmony,road_runner,2,10,6740.0
Harmony,road_runner,2,11,7280.0
Harmony,road_runner,2,12,7366.666666666667
Harmony,road_runner,2,13,7500.0
Harmony,road_runner,2,14,7200.0
Harmony,road_runner,2,15,8540.0
Harmony,road_runner,2,16,6760.0
Harmony,road_runner,2,17,5966.666666666667
Harmony,road_runner,2,18,7350.0
Harmony,road_runner,2,19,9040.0
Harmony,road_runner,3,0,9.375
Harmony,road_runner,3,1,387.5
Harmony,road_runner,3,2,1012.5
Harmony,road_runner,3,3,3610.0
Harmony,road_runner,3,4,5988.888888888889
Harmony,road_runner,3,5,8155.555555555556
Harmony,road_runner,3,6,12833.333333333334
Harmony,road_runner,3,7,14166.666666666666
Harmony,road_runner,3,8,13983.333333333334
Harmony,road_runner,3,9,15180.0
Harmony,road_runner,3,10,15083.333333333334
Harmony,road_runner,3,11,14740.0
Harmony,road_runner,3,12,14166.666666666666
Harmony,road_runner,3,13,14020.0
Harmony,road_runner,3,14,14666.666666666666
Harmony,road_runner,3,15,14416.666666666666
Harmony,road_runner,3,16,15560.0
Harmony,road_runner,3,17,14616.666666666666
Harmony,road_runner,3,18,13960.0
Harmony,road_runner,3,19,14750.0
Harmony,road_runner,4,0,20.0
Harmony,road_runner,4,1,493.75
Harmony,road_runner,4,2,988.8888888888889
Harmony,road_runner,4,3,4066.6666666666665
Harmony,road_runner,4,4,8316.666666666666
Harmony,road_runner,4,5,7600.0
Harmony,road_runner,4,6,8516.666666666666
Harmony,road_runner,4,7,9883.333333333334
Harmony,road_runner,4,8,9483.333333333334
Harmony,road_runner,4,9,9600.0
Harmony,road_runner,4,10,10683.333333333334
Harmony,road_runner,4,11,8733.333333333334
Harmony,road_runner,4,12,9700.0
Harmony,road_runner,4,13,11780.0
Harmony,road_runner,4,14,10666.666666666666
Harmony,road_runner,4,15,9600.0
Harmony,road_runner,4,16,9566.666666666666
Harmony,road_runner,4,17,10720.0
Harmony,road_runner,4,18,10233.333333333334
Harmony,road_runner,4,19,9283.333333333334
Harmony,road_runner,5,0,8.695652173913043
Harmony,road_runner,5,1,636.3636363636364
Harmony,road_runner,5,2,878.5714285714286
Harmony,road_runner,5,3,1422.2222222222222
Harmony,road_runner,5,4,4100.0
Harmony,road_runner,5,5,9271.42857142857
Harmony,road_runner,5,6,7757.142857142857
Harmony,road_runner,5,7,11820.0
Harmony,road_runner,5,8,12233.333333333334
Harmony,road_runner,5,9,13316.666666666666
Harmony,road_runner,5,10,13016.666666666666
Harmony,road_runner,5,11,12940.0
Harmony,road_runner,5,12,14150.0
Harmony,road_runner,5,13,14766.666666666666
Harmony,road_runner,5,14,14800.0
Harmony,road_runner,5,15,13983.333333333334
Harmony,road_runner,5,16,14180.0
Harmony,road_runner,5,17,14316.666666666666
Harmony,road_runner,5,18,14300.0
Harmony,road_runner,5,19,14040.0
Harmony,seaquest,0,0,40.0
Harmony,seaquest,0,1,68.88888888888889
Harmony,seaquest,0,2,228.0
Harmony,seaquest,0,3,280.0
Harmony,seaquest,0,4,174.28571428571428
Harmony,seaquest,0,5,240.0
Harmony,seaquest,0,6,150.0
Harmony,seaquest,0,7,260.0
Harmony,seaquest,0,8,288.0
Harmony,seaquest,0,9,296.6666666666667
Harmony,seaquest,0,10,328.0
Harmony,seaquest,0,11,236.0
Harmony,seaquest,0,12,316.0
Harmony,seaquest,0,13,246.66666666666666
Harmony,seaquest,0,14,253.33333333333334
Harmony,seaquest,0,15,272.0
Harmony,seaquest,0,16,400.0
Harmony,seaquest,0,17,332.0
Harmony,seaquest,0,18,340.0
Harmony,seaquest,0,19,268.57142857142856
Harmony,seaquest,2,0,64.44444444444444
Harmony,seaquest,2,1,62.0
Harmony,seaquest,2,2,190.0
Harmony,seaquest,2,3,228.0
Harmony,seaquest,2,4,200.0
Harmony,seaquest,2,5,370.0
Harmony,seaquest,2,6,260.0
Harmony,seaquest,2,7,308.0
Harmony,seaquest,2,8,626.6666666666666
Harmony,seaquest,2,9,533.3333333333334
Harmony,seaquest,2,10,360.0
Harmony,seaquest,2,11,580.0
Harmony,seaquest,2,12,560.0
Harmony,seaquest,2,13,440.0
Harmony,seaquest,2,14,500.0
Harmony,seaquest,2,15,533.3333333333334
Harmony,seaquest,2,16,520.0
Harmony,seaquest,2,17,500.0
Harmony,seaquest,2,18,500.0
Harmony,seaquest,2,19,525.0
Harmony,seaquest,3,0,82.22222222222223
Harmony,seaquest,3,1,137.5
Harmony,seaquest,3,2,272.0
Harmony,seaquest,3,3,220.0
Harmony,seaquest,3,4,200.0
Harmony,seaquest,3,5,240.0
Harmony,seaquest,3,6,236.0
Harmony,seaquest,3,7,325.0
Harmony,seaquest,3,8,405.0
Harmony,seaquest,3,9,560.0
Harmony,seaquest,3,10,593.3333333333334
Harmony,seaquest,3,11,480.0
Harmony,seaquest,3,12,465.0
Harmony,seaquest,3,13,410.0
Harmony,seaquest,3,14,533.3333333333334
Harmony,seaquest,3,15,600.0
Harmony,seaquest,3,16,626.6666666666666
Harmony,seaquest,3,17,760.0
Harmony,seaquest,3,18,693.3333333333334
Harmony,seaquest,3,19,546.6666666666666
Harmony,seaquest,4,0,105.0
Harmony,seaquest,4,1,120.0
Harmony,seaquest,4,2,275.0
Harmony,seaquest,4,3,364.0
Harmony,seaquest,4,4,325.0
Harmony,seaquest,4,5,395.0
Harmony,seaquest,4,6,480.0
Harmony,seaquest,4,7,380.0
Harmony,seaquest,4,8,276.0
Harmony,seaquest,4,9,312.0
Harmony,seaquest,4,10,486.6666666666667
Harmony,seaquest,4,11,445.0
Harmony,seaquest,4,12,420.0
Harmony,seaquest,4,13,430.0
Harmony,seaquest,4,14,433.3333333333333
Harmony,seaquest,4,15,410.0
Harmony,seaquest,4,16,372.0
Harmony,seaquest,4,17,405.0
Harmony,seaquest,4,18,440.0
Harmony,seaquest,4,19,486.6666666666667
Harmony,seaquest,5,0,54.0
Harmony,seaquest,5,1,117.77777777777777
Harmony,seaquest,5,2,223.33333333333334
Harmony,seaquest,5,3,216.0
Harmony,seaquest,5,4,308.0
Harmony,seaquest,5,5,415.0
Harmony,seaquest,5,6,405.0
Harmony,seaquest,5,7,500.0
Harmony,seaquest,5,8,660.0
Harmony,seaquest,5,9,726.6666666666666
Harmony,seaquest,5,10,493.3333333333333
Harmony,seaquest,5,11,626.6666666666666
Harmony,seaquest,5,12,520.0
Harmony,seaquest,5,13,560.0
Harmony,seaquest,5,14,580.0
Harmony,seaquest,5,15,530.0
Harmony,seaquest,5,16,493.3333333333333
Harmony,seaquest,5,17,415.0
Harmony,seaquest,5,18,710.0
Harmony,seaquest,5,19,626.6666666666666
Harmony,up_n_down,0,0,454.44444444444446
Harmony,up_n_down,0,1,1607.5
Harmony,up_n_down,0,2,1375.0
Harmony,up_n_down,0,3,1915.5555555555557
Harmony,up_n_down,0,4,2485.5555555555557
Harmony,up_n_down,0,5,2688.75
Harmony,up_n_down,0,6,2992.8571428571427
Harmony,up_n_down,0,7,2761.4285714285716
Harmony,up_n_down,0,8,5825.0
Harmony,up_n_down,0,9,3834.0
Harmony,up_n_down,0,10,3785.0
Harmony,up_n_down,0,11,5220.0
Harmony,up_n_down,0,12,34910.0
Harmony,up_n_down,0,14,60540.0
Harmony,up_n_down,0,19,242470.0
Harmony,up_n_down,2,0,396.6666666666667
Harmony,up_n_down,2,1,1385.5555555555557
Harmony,up_n_down,2,2,1428.0
Harmony,up_n_down,2,3,3345.0
Harmony,up_n_down,2,4,18880.0
Harmony,up_n_down,2,10,101500.0
Harmony,up_n_down,2,12,61600.0
Harmony,up_n_down,2,14,35080.0
Harmony,up_n_down,2,17,76000.0
Harmony,up_n_down,2,18,20360.0
Harmony,up_n_down,3,0,371.8181818181818
Harmony,up_n_down,3,1,954.0
Harmony,up_n_down,3,2,698.1818181818181
Harmony,up_n_down,3,3,764.0
Harmony,up_n_down,3,4,23400.0
Harmony,up_n_down,3,5,1145.0
Harmony,up_n_down,3,8,21130.0
Harmony,up_n_down,3,9,13970.0
Harmony,up_n_down,3,10,6575.0
Harmony,up_n_down,3,11,3765.0
Harmony,up_n_down,3,12,3610.0
Harmony,up_n_down,3,13,19690.0
Harmony,up_n_down,3,14,9697.5
Harmony,up_n_down,3,15,4635.0
Harmony,up_n_down,3,16,15670.0
Harmony,up_n_down,3,17,28130.0
Harmony,up_n_down,3,18,19235.0
Harmony,up_n_down,3,19,9516.666666666666
Harmony,up_n_down,4,0,380.0
Harmony,up_n_down,4,1,770.0
Harmony,up_n_down,4,2,1816.6666666666667
Harmony,up_n_down,4,3,14390.0
Harmony,up_n_down,4,4,12570.0
Harmony,up_n_down,4,5,4160.0
Harmony,up_n_down,4,6,7016.666666666667
Harmony,up_n_down,4,7,4400.0
Harmony,up_n_down,4,8,6722.5
Harmony,up_n_down,4,9,8430.0
Harmony,up_n_down,4,10,14715.0
Harmony,up_n_down,4,11,5715.0
Harmony,up_n_down,4,12,15780.0
Harmony,up_n_down,4,13,10776.666666666666
Harmony,up_n_down,4,16,32065.0
Harmony,up_n_down,4,17,16615.0
Harmony,up_n_down,4,18,3860.0
Harmony,up_n_down,5,0,541.1111111111111
Harmony,up_n_down,5,1,2035.0
Harmony,up_n_down,5,2,968.0
Harmony,up_n_down,5,3,2394.0
Harmony,up_n_down,5,4,2053.3333333333335
Harmony,up_n_down,5,5,4331.666666666667
Harmony,up_n_down,5,6,5770.0
Harmony,up_n_down,5,7,43430.0
Harmony,up_n_down,5,10,148230.0
Harmony,up_n_down,5,11,49110.0
Harmony,up_n_down,5,14,108920.0
Harmony,up_n_down,5,18,113065.0
