Run ID,Arm,Task,Seed,Size,Warmup,Status,Start (YYYY-MM-DD HH:MM),End (YYYY-MM-DD HH:MM),Hours,Final score,HNS,W&B URL,Notes,Command (auto-generated — copy and run)
run_203,htp_slim,atari100k_boxing,0,size12m,0,Completed,2026-09-18 21:26,2026-09-18 22:18,0.8765441220336491,71.78,5.973333333333334,,Sweep arm=slim; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_204,htp_slim,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 21:26,2026-09-18 23:25,1.989128847916921,26559.8,2.3321564902596816,,Sweep arm=slim; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_205,htp_slim,atari100k_frostbite,0,size12m,0,Completed,2026-09-18 21:32,2026-09-18 22:17,0.7585653211673101,1783.3,0.40241246047546547,,Sweep arm=slim; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_frostbite --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim/frostbite/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_206,htp_slim,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 21:32,2026-09-18 22:20,0.8022201918231117,8412.0,1.0723814386927937,,Sweep arm=slim; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_207,slim_zero,atari100k_boxing,0,size12m,0,Completed,2026-09-18 21:38,2026-09-18 22:31,0.8752169605096182,71.41,5.9425,,Sweep arm=slim_zero; comparator=baseline; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_zero,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_zero/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_208,slim_zero,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 21:38,2026-09-19 00:17,2.638386993540658,155390.2,13.876306026989731,,Sweep arm=slim_zero; comparator=baseline; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_zero,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_zero/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_209,slim_zero,atari100k_frostbite,0,size12m,0,Completed,2026-09-18 21:44,2026-09-18 22:30,0.7710030086172952,2486.8,0.5671858531443964,,Sweep arm=slim_zero; comparator=baseline; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_zero,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_frostbite --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_zero/frostbite/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_210,slim_zero,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 21:44,2026-09-18 22:31,0.7799830879767736,7491.0,0.9548094721388907,,Sweep arm=slim_zero; comparator=baseline; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_zero,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_zero/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_211,htp_slim_postHoc,atari100k_boxing,0,size12m,0,Completed,2026-09-18 21:47,2026-09-18 22:40,0.8811689533127679,67.82,5.6433333333333335,,Sweep arm=slim_posthoc; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_posthoc,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_posthoc/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_212,htp_slim_postHoc,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 21:47,2026-09-19 00:10,2.3772690729962456,155390.2,13.876306026989731,,Sweep arm=slim_posthoc; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_posthoc,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_posthoc/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_213,htp_slim_postHoc,atari100k_frostbite,0,size12m,0,Completed,2026-09-18 21:57,2026-09-18 22:42,0.7430126737886005,297.8,0.05447944724206582,,Sweep arm=slim_posthoc; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_posthoc,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_frostbite --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_posthoc/frostbite/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_214,htp_slim_postHoc,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 21:57,2026-09-18 22:44,0.7827521343363656,14836.0,1.892449096827727,,Sweep arm=slim_posthoc; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_posthoc,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_posthoc/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_215,htp_slim_vicreg,atari100k_boxing,0,size12m,0,Completed,2026-09-18 21:57,2026-09-18 22:50,0.8795025867223739,63.08,5.248333333333333,,Sweep arm=slim_variance; comparator=slim; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_216,htp_slim_vicreg,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 21:57,2026-09-19 00:33,2.598085838092698,205885.7,18.401073495940786,,Sweep arm=slim_variance; comparator=slim; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_217,htp_slim_vicreg,atari100k_frostbite,0,size12m,0,Completed,2026-09-18 21:59,2026-09-18 22:44,0.7525699990987778,329.2,0.06183393840028106,,Sweep arm=slim_variance; comparator=slim; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_frostbite --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance/frostbite/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_218,htp_slim_vicreg,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 21:59,2026-09-18 22:46,0.7813398530748156,14480.0,1.8470032552498883,,Sweep arm=slim_variance; comparator=slim; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_219,slim_variance_only,atari100k_boxing,0,size12m,0,Completed,2026-09-18 22:01,2026-09-18 22:55,0.897965588900778,75.94,6.32,,Sweep arm=slim_variance_only; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance_only/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_220,slim_variance_only,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 22:01,2026-09-19 00:07,2.0966239362955092,87508.8,7.793634294521407,,Sweep arm=slim_variance_only; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance_only/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_221,slim_variance_only,atari100k_frostbite,0,size12m,0,Completed,2026-09-18 22:09,2026-09-18 22:57,0.7966100966268116,1892.5,0.42798922590467264,,Sweep arm=slim_variance_only; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_frostbite --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance_only/frostbite/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_222,slim_variance_only,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 22:09,2026-09-18 23:00,0.846765247186025,8994.0,1.1466777302610582,,Sweep arm=slim_variance_only; comparator=slim_zero; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/slim_variance_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/slim_variance_only/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj False --agent.htp.use_recon False --agent.htp.use_pdyn True --agent.htp.grad_to_backbone True --agent.htp.use_vicreg True --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --agent.htp.pdyn.dims 128 256 512 1024 2560 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_223,htp_full,atari100k_boxing,0,size12m,40000,Completed,2026-09-18 22:13,2026-09-18 23:04,0.8584232101837794,75.88,6.315,,Sweep arm=warmup_40000; comparator=full; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/warmup_40000,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/warmup_40000/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.ablation_warmup_actions 40000 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_224,htp_full,atari100k_up_n_down,0,size12m,40000,Completed,2026-09-18 22:13,2026-09-18 23:06,0.8948967214425405,3611.4,0.2758113944694349,,Sweep arm=warmup_40000; comparator=full; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/warmup_40000,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/warmup_40000/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --agent.htp.ablation_warmup_actions 40000 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
